Дата,Курс,Отклонение от медианы,Отклонение от среднего
2017-11-10,59.2527,27.860099999999996,15.987374198298426
2017-11-09,59.248,27.855399999999996,15.982674198298426
2017-11-08,58.4557,27.0631,15.190374198298429
2017-11-04,58.4296,27.037,15.164274198298429
2017-11-03,58.0869,26.6943,14.821574198298428
2017-11-02,58.1557,26.7631,14.890374198298431
2017-11-01,58.1179,26.725299999999997,14.852574198298427
2017-10-31,57.8716,26.479,14.60627419829843
2017-10-28,58.0833,26.6907,14.81797419829843
2017-10-27,57.7643,26.371699999999997,14.498974198298427
2017-10-26,57.614,26.221399999999996,14.348674198298426
2017-10-25,57.5852,26.1926,14.319874198298429
2017-10-24,57.4706,26.077999999999996,14.205274198298426
2017-10-21,57.5118,26.1192,14.24647419829843
2017-10-20,57.5706,26.177999999999997,14.305274198298427
2017-10-19,57.2721,25.8795,14.00677419829843
2017-10-18,57.3392,25.946599999999997,14.073874198298427
2017-10-17,57.0861,25.6935,13.82077419829843
2017-10-14,57.6196,26.226999999999997,14.354274198298427
2017-10-13,57.6869,26.2943,14.42157419829843
2017-10-12,57.921,26.528399999999998,14.655674198298428
2017-10-11,58.0713,26.6787,14.80597419829843
2017-10-10,58.3151,26.9225,15.04977419829843
2017-10-07,57.7612,26.3686,14.49587419829843
2017-10-06,57.5811,26.188499999999998,14.315774198298428
2017-10-05,57.7832,26.3906,14.51787419829843
2017-10-04,57.9375,26.5449,14.672174198298428
2017-10-03,57.8134,26.4208,14.54807419829843
2017-09-30,58.0169,26.624299999999998,14.751574198298428
2017-09-29,58.4255,27.032899999999998,15.160174198298428
2017-09-28,58.0102,26.617599999999996,14.744874198298426
2017-09-27,57.5186,26.125999999999998,14.253274198298428
2017-09-26,57.566,26.1734,14.300674198298431
2017-09-23,57.6527,26.2601,14.387374198298431
2017-09-22,58.2242,26.8316,14.958874198298432
2017-09-21,58.129,26.736399999999996,14.863674198298426
2017-09-20,58.0993,26.706699999999998,14.833974198298428
2017-09-19,57.6242,26.2316,14.35887419829843
2017-09-16,57.5336,26.141,14.268274198298428
2017-09-15,57.7706,26.378,14.50527419829843
2017-09-14,57.6679,26.2753,14.402574198298431
2017-09-13,57.2656,25.872999999999998,14.000274198298428
2017-09-12,57.1694,25.7768,13.904074198298431
2017-09-09,56.9966,25.604,13.73127419829843
2017-09-08,57.1411,25.7485,13.87577419829843
2017-09-07,57.3387,25.9461,14.073374198298431
2017-09-06,57.8503,26.457699999999996,14.584974198298426
2017-09-05,57.7817,26.3891,14.51637419829843
2017-09-02,58.0557,26.6631,14.79037419829843
2017-09-01,58.5454,27.1528,15.28007419829843
2017-08-31,58.7306,27.338,15.465274198298431
2017-08-30,58.532,27.139399999999995,15.266674198298425
2017-08-29,58.5469,27.1543,15.28157419829843
2017-08-26,59.1476,27.754999999999995,15.882274198298425
2017-08-25,59.1397,27.747099999999996,15.874374198298426
2017-08-24,59.1312,27.738599999999998,15.865874198298428
2017-08-23,59.0396,27.647,15.774274198298428
2017-08-22,59.1409,27.7483,15.87557419829843
2017-08-19,59.3612,27.968599999999995,16.095874198298425
2017-08-18,59.249,27.8564,15.98367419829843
2017-08-17,59.6521,28.259499999999996,16.386774198298426
2017-08-16,59.9266,28.534,16.66127419829843
2017-08-15,59.799,28.406399999999998,16.533674198298428
2017-08-12,60.1873,28.7947,16.92197419829843
2017-08-11,59.9298,28.5372,16.66447419829843
2017-08-10,59.9611,28.5685,16.69577419829843
2017-08-09,59.9886,28.595999999999997,16.723274198298427
2017-08-08,60.0605,28.667899999999996,16.795174198298426
2017-08-05,60.3281,28.935499999999998,17.062774198298428
2017-08-04,60.7503,29.3577,17.48497419829843
2017-08-03,60.5819,29.189299999999996,17.316574198298426
2017-08-02,59.8454,28.452799999999996,16.580074198298426
2017-08-01,60.0633,28.670699999999997,16.797974198298427
2017-07-29,59.5436,28.150999999999996,16.278274198298426
2017-07-28,59.4102,28.0176,16.14487419829843
2017-07-27,59.9102,28.5176,16.64487419829843
2017-07-26,59.8185,28.4259,16.55317419829843
2017-07-25,59.6572,28.2646,16.39187419829843
2017-07-22,58.9325,27.539899999999996,15.667174198298426
2017-07-21,59.0823,27.689699999999995,15.816974198298425
2017-07-20,59.2418,27.849199999999996,15.976474198298426
2017-07-19,59.3705,27.977899999999998,16.105174198298428
2017-07-18,59.0657,27.673099999999998,15.800374198298428
2017-07-15,59.8806,28.488,16.61527419829843
2017-07-14,60.1836,28.790999999999997,16.918274198298427
2017-07-13,60.6227,29.2301,17.35737419829843
2017-07-12,60.7397,29.347099999999998,17.474374198298428
2017-07-11,60.3014,28.9088,17.03607419829843
2017-07-08,60.3792,28.986599999999996,17.113874198298426
2017-07-07,60.2426,28.85,16.97727419829843
2017-07-06,59.5787,28.186099999999996,16.313374198298426
2017-07-05,59.2295,27.8369,15.96417419829843
2017-07-04,58.9695,27.576899999999995,15.704174198298425
2017-07-01,59.3862,27.9936,16.12087419829843
2017-06-30,59.0855,27.6929,15.820174198298432
2017-06-29,59.5415,28.148899999999998,16.276174198298428
2017-06-28,58.8843,27.4917,15.618974198298432
2017-06-27,59.0014,27.608799999999995,15.736074198298425
2017-06-24,59.6564,28.263799999999996,16.391074198298426
2017-06-23,60.1482,28.7556,16.88287419829843
2017-06-22,60.0,28.6074,16.73467419829843
2017-06-21,58.5786,27.186,15.31327419829843
2017-06-20,57.9585,26.5659,14.69317419829843
2017-06-17,57.7408,26.3482,14.475474198298429
2017-06-16,57.4437,26.051099999999998,14.178374198298428
2017-06-15,57.0303,25.637699999999995,13.764974198298425
2017-06-14,56.9096,25.516999999999996,13.644274198298426
2017-06-10,57.002,25.6094,13.73667419829843
2017-06-09,56.9857,25.5931,13.72037419829843
2017-06-08,56.5878,25.1952,13.32247419829843
2017-06-07,56.6747,25.2821,13.40937419829843
2017-06-06,56.6152,25.2226,13.34987419829843
2017-06-03,56.6876,25.295,13.422274198298432
2017-06-02,56.5373,25.1447,13.27197419829843
2017-06-01,56.6876,25.295,13.422274198298432
2017-05-31,56.5168,25.124200000000002,13.251474198298432
2017-05-30,56.7106,25.317999999999998,13.445274198298428
2017-05-27,56.756,25.3634,13.490674198298429
2017-05-26,56.0701,24.677499999999995,12.804774198298425
2017-05-25,56.2743,24.881699999999995,13.008974198298425
2017-05-24,56.5552,25.162599999999998,13.289874198298428
2017-05-23,56.4988,25.1062,13.233474198298431
2017-05-20,57.1602,25.7676,13.894874198298432
2017-05-19,57.4683,26.075699999999998,14.202974198298428
2017-05-18,56.7383,25.3457,13.47297419829843
2017-05-17,56.2603,24.8677,12.99497419829843
2017-05-16,56.5258,25.133199999999995,13.260474198298425
2017-05-13,57.164,25.7714,13.89867419829843
2017-05-12,57.1161,25.7235,13.850774198298431
2017-05-11,58.0824,26.689799999999998,14.817074198298428
2017-05-06,58.5382,27.1456,15.272874198298432
2017-05-05,57.5714,26.178799999999995,14.306074198298425
2017-05-04,57.0927,25.7001,13.827374198298429
2017-05-03,56.9518,25.559199999999997,13.686474198298427
2017-04-29,56.9838,25.5912,13.71847419829843
2017-04-28,56.9707,25.5781,13.70537419829843
2017-04-27,56.3131,24.920499999999997,13.047774198298427
2017-04-26,55.8453,24.4527,12.57997419829843
2017-04-25,56.0794,24.686799999999998,12.814074198298428
2017-04-22,56.2307,24.838099999999997,12.965374198298427
2017-04-21,56.4165,25.023899999999998,13.151174198298428
2017-04-20,56.1753,24.7827,12.909974198298428
2017-04-19,55.9793,24.5867,12.71397419829843
2017-04-18,56.2505,24.8579,12.98517419829843
2017-04-15,56.2945,24.901899999999998,13.029174198298428
2017-04-14,56.6019,25.2093,13.336574198298429
2017-04-13,56.7556,25.363,13.49027419829843
2017-04-12,56.9552,25.562599999999996,13.689874198298426
2017-04-11,57.3896,25.997,14.12427419829843
2017-04-08,56.9201,25.527499999999996,13.654774198298426
2017-04-07,56.4369,25.0443,13.17157419829843
2017-04-06,55.894,24.501399999999997,12.628674198298427
2017-04-05,56.5553,25.1627,13.289974198298431
2017-04-04,56.1396,24.747,12.87427419829843
2017-04-01,55.9606,24.567999999999998,12.695274198298428
2017-03-31,56.3779,24.985299999999995,13.112574198298425
2017-03-30,57.0241,25.631499999999996,13.758774198298426
2017-03-29,56.9364,25.543799999999997,13.671074198298427
2017-03-28,57.0233,25.630699999999997,13.757974198298427
2017-03-25,57.4247,26.0321,14.15937419829843
2017-03-24,57.5228,26.130199999999995,14.257474198298425
2017-03-23,57.636,26.2434,14.370674198298431
2017-03-22,57.2323,25.8397,13.96697419829843
2017-03-21,57.2847,25.8921,14.01937419829843
2017-03-18,57.9344,26.541799999999995,14.669074198298425
2017-03-17,58.2437,26.851099999999995,14.978374198298425
2017-03-16,59.1128,27.7202,15.847474198298428
2017-03-15,58.954,27.5614,15.688674198298429
2017-03-14,59.1327,27.740099999999998,15.867374198298428
2017-03-11,59.2174,27.824799999999996,15.952074198298426
2017-03-10,58.8318,27.4392,15.56647419829843
2017-03-08,58.263,26.870399999999997,14.997674198298427
2017-03-07,58.337,26.9444,15.071674198298432
2017-03-04,58.9099,27.5173,15.644574198298429
2017-03-03,58.4067,27.0141,15.14137419829843
2017-03-02,58.3776,26.985,15.11227419829843
2017-03-01,57.9627,26.570099999999996,14.697374198298427
2017-02-28,57.9371,26.5445,14.67177419829843
2017-02-23,57.4762,26.083599999999997,14.210874198298427
2017-02-22,57.859,26.4664,14.59367419829843
2017-02-21,58.0967,26.704099999999997,14.831374198298427
2017-02-18,57.6342,26.2416,14.368874198298428
2017-02-17,57.1507,25.7581,13.885374198298429
2017-02-16,56.7719,25.3793,13.50657419829843
2017-02-15,57.7388,26.346199999999996,14.473474198298426
2017-02-14,58.0619,26.6693,14.79657419829843
2017-02-11,58.8457,27.4531,15.58037419829843
2017-02-10,59.0235,27.630899999999997,15.758174198298427
2017-02-09,59.5129,28.1203,16.24757419829843
2017-02-08,59.1933,27.8007,15.927974198298429
2017-02-07,58.7121,27.319499999999998,15.446774198298428
2017-02-04,59.3137,27.921099999999996,16.048374198298426
2017-02-03,59.9858,28.593199999999996,16.720474198298426
2017-02-02,60.3099,28.917299999999997,17.044574198298427
2017-02-01,60.0851,28.692499999999995,16.819774198298425
2017-01-31,60.1618,28.769199999999998,16.896474198298428
2017-01-28,60.3196,28.927,17.05427419829843
2017-01-27,59.6356,28.242999999999995,16.370274198298425
2017-01-26,59.1489,27.756299999999996,15.883574198298426
2017-01-25,59.2168,27.824199999999998,15.951474198298428
2017-01-24,59.5034,28.110799999999998,16.238074198298428
2017-01-21,59.6697,28.277099999999997,16.404374198298427
2017-01-20,59.3521,27.9595,16.08677419829843
2017-01-19,59.183,27.790399999999998,15.917674198298428
2017-01-18,59.4015,28.008899999999997,16.136174198298427
2017-01-17,59.6067,28.214099999999995,16.341374198298425
2017-01-14,59.37,27.977399999999996,16.104674198298426
2017-01-13,59.4978,28.105199999999996,16.232474198298426
2017-01-12,60.1614,28.7688,16.89607419829843
2017-01-11,59.9533,28.560699999999997,16.687974198298427
2017-01-10,59.8961,28.503499999999995,16.630774198298425
2016-12-31,60.6569,29.2643,17.39157419829843
2016-12-30,60.273,28.8804,17.00767419829843
2016-12-29,60.6669,29.274299999999997,17.401574198298427
2016-12-28,60.8587,29.466099999999997,17.593374198298427
2016-12-27,60.9084,29.5158,17.64307419829843
2016-12-24,60.8528,29.4602,17.58747419829843
2016-12-23,60.8641,29.4715,17.59877419829843
2016-12-22,61.1092,29.7166,17.84387419829843
2016-12-21,61.7967,30.4041,18.53137419829843
2016-12-20,61.7931,30.4005,18.52777419829843
2016-12-17,61.7515,30.3589,18.48617419829843
2016-12-16,61.6368,30.2442,18.37147419829843
2016-12-15,60.8079,29.415299999999995,17.542574198298425
2016-12-14,61.069,29.6764,17.80367419829843
2016-12-13,61.5804,30.187799999999996,18.315074198298426
2016-12-10,63.3028,31.910199999999996,20.037474198298426
2016-12-09,63.3901,31.997499999999995,20.124774198298425
2016-12-08,63.9114,32.5188,20.64607419829843
2016-12-07,63.8741,32.4815,20.608774198298427
2016-12-06,63.9242,32.5316,20.658874198298427
2016-12-03,64.1528,32.7602,20.887474198298428
2016-12-02,63.6807,32.2881,20.41537419829843
2016-12-01,65.2382,33.845600000000005,21.972874198298435
2016-11-30,64.9449,33.5523,21.679574198298432
2016-11-29,64.9153,33.5227,21.64997419829843
2016-11-26,64.6174,33.2248,21.352074198298432
2016-11-25,64.6279,33.235299999999995,21.362574198298425
2016-11-24,64.0087,32.6161,20.743374198298433
2016-11-23,63.6282,32.2356,20.362874198298428
2016-11-22,64.358,32.9654,21.092674198298432
2016-11-19,65.1023,33.7097,21.836974198298428
2016-11-18,64.9154,33.522800000000004,21.650074198298434
2016-11-17,64.5463,33.1537,21.28097419829843
2016-11-16,65.5548,34.1622,22.28947419829843
2016-11-15,65.8591,34.466499999999996,22.593774198298426
2016-11-12,65.2167,33.8241,21.95137419829843
2016-11-11,63.4161,32.0235,20.15077419829843
2016-11-10,63.8928,32.5002,20.62747419829843
2016-11-09,63.7364,32.3438,20.47107419829843
2016-11-08,63.9074,32.5148,20.64207419829843
2016-11-04,63.5043,32.1117,20.23897419829843
2016-11-03,63.4166,32.024,20.15127419829843
2016-11-02,63.2025,31.8099,19.93717419829843
2016-11-01,63.2174,31.824799999999996,19.952074198298426
2016-10-29,62.9037,31.5111,19.63837419829843
2016-10-28,63.0399,31.6473,19.77457419829843
2016-10-27,62.2597,30.8671,18.99437419829843
2016-10-26,62.048,30.6554,18.78267419829843
2016-10-25,62.2349,30.8423,18.96957419829843
2016-10-22,62.4499,31.057299999999998,19.184574198298428
2016-10-21,62.4194,31.0268,19.15407419829843
2016-10-20,62.5841,31.191499999999998,19.318774198298428
2016-10-19,62.89,31.4974,19.62467419829843
2016-10-18,63.151,31.7584,19.88567419829843
2016-10-15,62.9934,31.6008,19.72807419829843
2016-10-14,63.3465,31.953899999999997,20.081174198298427
2016-10-13,62.5892,31.196599999999997,19.323874198298427
2016-10-12,62.1946,30.802,18.92927419829843
2016-10-11,62.3884,30.995799999999996,19.123074198298426
2016-10-08,62.3031,30.9105,19.03777419829843
2016-10-07,62.39,30.9974,19.12467419829843
2016-10-06,62.4583,31.0657,19.19297419829843
2016-10-05,62.4323,31.039699999999996,19.166974198298426
2016-10-04,62.5477,31.155099999999997,19.282374198298427
2016-10-01,63.396,32.0034,20.13067419829843
2016-09-30,63.1581,31.765499999999996,19.892774198298426
2016-09-29,63.9509,32.558299999999996,20.685574198298426
2016-09-28,63.6921,32.2995,20.426774198298432
2016-09-27,64.1506,32.757999999999996,20.885274198298426
2016-09-24,63.8642,32.471599999999995,20.598874198298425
2016-09-23,63.7942,32.401599999999995,20.528874198298425
2016-09-22,64.4424,33.049800000000005,21.177074198298435
2016-09-21,64.7513,33.3587,21.48597419829843
2016-09-20,64.9173,33.524699999999996,21.651974198298426
2016-09-17,64.994,33.6014,21.728674198298428
2016-09-16,65.217,33.8244,21.951674198298427
2016-09-15,64.9737,33.58109999999999,21.708374198298422
2016-09-14,64.8102,33.41759999999999,21.544874198298423
2016-09-13,65.0539,33.6613,21.788574198298427
2016-09-10,64.1617,32.769099999999995,20.896374198298425
2016-09-09,63.973,32.5804,20.707674198298427
2016-09-08,64.3804,32.98779999999999,21.115074198298423
2016-09-07,64.8306,33.438,21.565274198298432
2016-09-06,64.7644,33.37179999999999,21.499074198298423
2016-09-03,65.8684,34.47579999999999,22.603074198298422
2016-09-02,65.2566,33.864000000000004,21.991274198298434
2016-09-01,65.2535,33.8609,21.98817419829843
2016-08-31,64.9072,33.5146,21.64187419829843
2016-08-30,65.081,33.6884,21.81567419829843
2016-08-27,64.738,33.3454,21.472674198298428
2016-08-26,64.9459,33.55329999999999,21.680574198298423
2016-08-25,64.814,33.42139999999999,21.54867419829842
2016-08-24,64.7684,33.3758,21.503074198298428
2016-08-23,64.2078,32.815200000000004,20.942474198298434
2016-08-20,63.9391,32.5465,20.67377419829843
2016-08-19,63.5487,32.156099999999995,20.283374198298425
2016-08-18,63.9943,32.6017,20.72897419829843
2016-08-17,63.9514,32.5588,20.686074198298428
2016-08-16,64.2076,32.815,20.942274198298428
2016-08-13,64.3364,32.943799999999996,21.071074198298426
2016-08-12,64.9497,33.557100000000005,21.684374198298435
2016-08-11,64.8137,33.421099999999996,21.548374198298426
2016-08-10,64.7848,33.3922,21.519474198298433
2016-08-09,65.0799,33.68729999999999,21.814574198298423
2016-08-06,65.5627,34.170100000000005,22.297374198298435
2016-08-05,66.3941,35.00149999999999,23.128774198298423
2016-08-04,66.742,35.3494,23.476674198298433
2016-08-03,66.8816,35.489000000000004,23.616274198298434
2016-08-02,65.9553,34.56269999999999,22.689974198298422
2016-07-30,67.0512,35.65859999999999,23.785874198298423
2016-07-29,66.1125,34.719899999999996,22.847174198298426
2016-07-28,65.9467,34.554100000000005,22.681374198298435
2016-07-27,65.7408,34.34819999999999,22.47547419829842
2016-07-26,64.9184,33.525800000000004,21.653074198298434
2016-07-23,64.627,33.234399999999994,21.361674198298424
2016-07-22,63.7373,32.344699999999996,20.471974198298426
2016-07-21,63.4183,32.0257,20.15297419829843
2016-07-20,62.9891,31.5965,19.72377419829843
2016-07-19,63.1154,31.7228,19.85007419829843
2016-07-16,63.1697,31.777099999999997,19.904374198298427
2016-07-15,63.5773,32.1847,20.31197419829843
2016-07-14,63.8531,32.460499999999996,20.587774198298426
2016-07-13,63.9029,32.5103,20.63757419829843
2016-07-12,64.2024,32.809799999999996,20.937074198298426
2016-07-09,64.2488,32.8562,20.98347419829843
2016-07-08,64.05,32.657399999999996,20.784674198298426
2016-07-07,64.6304,33.23779999999999,21.365074198298423
2016-07-06,64.2676,32.875,21.00227419829843
2016-07-05,63.6844,32.291799999999995,20.419074198298425
2016-07-02,64.0165,32.62389999999999,20.751174198298422
2016-07-01,64.1755,32.7829,20.910174198298428
2016-06-30,64.2575,32.86489999999999,20.99217419829842
2016-06-29,64.8095,33.4169,21.54417419829843
2016-06-28,65.0588,33.6662,21.793474198298433
2016-06-25,65.5287,34.1361,22.26337419829843
2016-06-24,64.3212,32.9286,21.055874198298433
2016-06-23,63.7162,32.3236,20.45087419829843
2016-06-22,64.1743,32.7817,20.90897419829843
2016-06-21,64.1509,32.75829999999999,20.88557419829842
2016-06-18,65.4398,34.047200000000004,22.174474198298434
2016-06-17,65.8618,34.4692,22.59647419829843
2016-06-16,65.9156,34.522999999999996,22.650274198298426
2016-06-15,66.0306,34.638000000000005,22.765274198298435
2016-06-11,64.7077,33.3151,21.44237419829843
2016-06-10,63.7402,32.3476,20.47487419829843
2016-06-09,64.6797,33.287099999999995,21.414374198298425
2016-06-08,65.2089,33.8163,21.94357419829843
2016-06-07,65.7894,34.3968,22.52407419829843
2016-06-04,66.8529,35.460300000000004,23.587574198298434
2016-06-03,66.7491,35.3565,23.483774198298427
2016-06-02,66.6156,35.223,23.35027419829843
2016-06-01,65.9962,34.6036,22.73087419829843
2016-05-31,66.0825,34.689899999999994,22.817174198298424
2016-05-28,66.0413,34.648700000000005,22.775974198298435
2016-05-27,65.2062,33.813599999999994,21.940874198298424
2016-05-26,65.8949,34.502300000000005,22.629574198298435
2016-05-25,67.0493,35.6567,23.78397419829843
2016-05-24,67.0475,35.6549,23.782174198298428
2016-05-21,66.3775,34.984899999999996,23.112174198298426
2016-05-20,66.211,34.8184,22.945674198298427
2016-05-19,65.0641,33.671499999999995,21.798774198298425
2016-05-18,64.5138,33.1212,21.24847419829843
2016-05-17,64.8895,33.4969,21.624174198298427
2016-05-14,64.9306,33.538,21.665274198298427
2016-05-13,64.9607,33.5681,21.69537419829843
2016-05-12,66.2428,34.8502,22.97747419829843
2016-05-11,66.3277,34.93509999999999,23.06237419829842
2016-05-07,66.1928,34.800200000000004,22.927474198298434
2016-05-06,65.8918,34.4992,22.626474198298432
2016-05-05,66.1718,34.7792,22.906474198298433
2016-04-30,64.3334,32.940799999999996,21.068074198298426
2016-04-29,65.1133,33.720699999999994,21.847974198298424
2016-04-28,65.1618,33.7692,21.896474198298428
2016-04-27,66.4559,35.0633,23.190574198298428
2016-04-26,66.6295,35.23689999999999,23.36417419829842
2016-04-23,66.2198,34.827200000000005,22.954474198298435
2016-04-22,65.0254,33.6328,21.760074198298433
2016-04-21,66.0364,34.6438,22.77107419829843
2016-04-20,65.6474,34.2548,22.382074198298433
2016-04-19,68.2724,36.8798,25.007074198298433
2016-04-16,66.0452,34.65259999999999,22.779874198298423
2016-04-15,66.4954,35.1028,23.230074198298432
2016-04-14,65.7662,34.373599999999996,22.500874198298426
2016-04-13,66.3456,34.953,23.080274198298433
2016-04-12,67.125,35.7324,23.85967419829843
2016-04-09,67.4662,36.0736,24.20087419829843
2016-04-08,67.796,36.403400000000005,24.530674198298435
2016-04-07,68.5215,37.1289,25.25617419829843
2016-04-06,68.8901,37.4975,25.624774198298432
2016-04-05,68.6753,37.28269999999999,25.40997419829842
2016-04-02,67.141,35.748400000000004,23.875674198298434
2016-04-01,67.8552,36.462599999999995,24.589874198298425
2016-03-31,67.6076,36.215,24.342274198298433
2016-03-30,68.7549,37.362300000000005,25.489574198298435
2016-03-29,67.7807,36.388099999999994,24.515374198298424
2016-03-26,68.4346,37.042,25.16927419829843
2016-03-25,68.9328,37.5402,25.66747419829843
2016-03-24,67.6409,36.2483,24.37557419829843
2016-03-23,67.7764,36.383799999999994,24.511074198298424
2016-03-22,68.8086,37.416,25.543274198298427
2016-03-19,68.4026,37.010000000000005,25.137274198298435
2016-03-18,68.5598,37.167199999999994,25.294474198298424
2016-03-17,71.0256,39.632999999999996,27.760274198298426
2016-03-16,70.5408,39.1482,27.275474198298433
2016-03-15,70.1542,38.7616,26.88887419829843
2016-03-12,70.3067,38.914100000000005,27.041374198298435
2016-03-11,71.0928,39.700199999999995,27.827474198298425
2016-03-10,72.3775,40.984899999999996,29.112174198298426
2016-03-05,73.1854,41.7928,29.92007419829843
2016-03-04,73.8242,42.4316,30.558874198298433
2016-03-03,73.6256,42.233000000000004,30.360274198298434
2016-03-02,74.0536,42.661,30.78827419829843
2016-03-01,75.8994,44.5068,32.63407419829843
2016-02-27,75.0903,43.6977,31.824974198298428
2016-02-26,76.3929,45.000299999999996,33.127574198298426
2016-02-25,76.3928,45.00019999999999,33.12747419829842
2016-02-21,77.1326,45.739999999999995,33.867274198298425
2016-02-20,76.3657,44.9731,33.10037419829843
2016-02-19,75.4575,44.064899999999994,32.192174198298424
2016-02-18,77.8503,46.4577,34.58497419829843
2016-02-17,76.245,44.8524,32.97967419829843
2016-02-16,77.7792,46.3866,34.51387419829843
2016-02-13,79.4951,48.10249999999999,36.22977419829842
2016-02-12,79.1144,47.7218,35.84907419829843
2016-02-11,79.0689,47.6763,35.80357419829843
2016-02-10,78.6805,47.28789999999999,35.41517419829842
2016-02-09,76.8614,45.4688,33.59607419829843
2016-02-06,77.3409,45.9483,34.07557419829843
2016-02-05,76.4609,45.068299999999994,33.195574198298424
2016-02-04,79.2593,47.866699999999994,35.993974198298424
2016-02-03,77.9273,46.5347,34.66197419829843
2016-02-02,76.3264,44.933800000000005,33.061074198298435
2016-01-30,75.1723,43.779700000000005,31.906974198298435
2016-01-29,77.3674,45.9748,34.10207419829843
2016-01-28,78.9969,47.604299999999995,35.731574198298425
2016-01-27,81.8394,50.446799999999996,38.574074198298426
2016-01-26,77.7965,46.40389999999999,34.53117419829842
2016-01-23,80.5714,49.178799999999995,37.306074198298425
2016-01-22,83.5913,52.1987,40.32597419829843
2016-01-21,79.4614,48.068799999999996,36.196074198298426
2016-01-20,78.4862,47.093599999999995,35.220874198298425
2016-01-19,78.6678,47.2752,35.40247419829843
2016-01-16,76.565,45.172399999999996,33.299674198298426
2016-01-15,76.523,45.130399999999995,33.257674198298425
2016-01-14,76.4275,45.03489999999999,33.16217419829842
2016-01-13,76.6041,45.2115,33.33877419829843
2016-01-12,75.9507,44.558099999999996,32.685374198298426
2016-01-01,72.9299,41.5373,29.664574198298432
2015-12-31,72.8827,41.4901,29.617374198298428
2015-12-30,72.5066,41.114000000000004,29.241274198298434
2015-12-29,70.7865,39.3939,27.521174198298432
2015-12-26,70.269,38.876400000000004,27.003674198298434
2015-12-25,69.5165,38.12389999999999,26.251174198298422
2015-12-24,70.9333,39.5407,27.66797419829843
2015-12-23,71.1211,39.7285,27.855774198298427
2015-12-22,71.2553,39.862700000000004,27.989974198298434
2015-12-19,71.3215,39.9289,28.05617419829843
2015-12-18,70.5806,39.188,27.315274198298432
2015-12-17,70.4012,39.0086,27.13587419829843
2015-12-16,70.8295,39.436899999999994,27.564174198298424
2015-12-15,70.2244,38.8318,26.95907419829843
2015-12-12,69.1755,37.7829,25.910174198298428
2015-12-11,69.2151,37.822500000000005,25.949774198298435
2015-12-10,69.2,37.8074,25.93467419829843
2015-12-09,69.3026,37.91,26.037274198298427
2015-12-08,68.5156,37.123000000000005,25.250274198298435
2015-12-05,67.6698,36.27719999999999,24.404474198298423
2015-12-04,67.7691,36.37649999999999,24.503774198298423
2015-12-03,66.7402,35.3476,23.47487419829843
2015-12-02,66.2584,34.86579999999999,22.993074198298423
2015-12-01,66.737,35.34439999999999,23.471674198298423
2015-11-28,66.2393,34.8467,22.97397419829843
2015-11-27,65.6836,34.291,22.418274198298427
2015-11-26,65.4789,34.086299999999994,22.213574198298424
2015-11-25,65.621,34.22839999999999,22.355674198298424
2015-11-24,65.5973,34.2047,22.331974198298433
2015-11-21,64.8673,33.4747,21.60197419829843
2015-11-20,64.912,33.519400000000005,21.646674198298435
2015-11-19,64.7785,33.38589999999999,21.513174198298422
2015-11-18,65.4799,34.0873,22.21457419829843
2015-11-17,66.4607,35.0681,23.19537419829843
2015-11-14,66.6343,35.241699999999994,23.368974198298424
2015-11-13,65.4541,34.061499999999995,22.188774198298425
2015-11-12,64.5693,33.1767,21.303974198298427
2015-11-11,64.3908,32.9982,21.125474198298427
2015-11-10,64.6606,33.268,21.39527419829843
2015-11-07,63.6832,32.2906,20.417874198298428
2015-11-06,63.3991,32.006499999999996,20.133774198298426
2015-11-04,63.8525,32.4599,20.587174198298428
2015-11-03,63.7993,32.4067,20.53397419829843
2015-10-31,64.3742,32.9816,21.10887419829843
2015-10-30,64.1686,32.775999999999996,20.903274198298426
2015-10-29,65.3159,33.9233,22.050574198298428
2015-10-28,63.5004,32.1078,20.235074198298427
2015-10-27,62.5038,31.111199999999997,19.238474198298427
2015-10-24,61.9286,30.536,18.66327419829843
2015-10-23,62.7888,31.3962,19.52347419829843
2015-10-22,62.6309,31.238299999999995,19.365574198298425
2015-10-21,62.162,30.769399999999997,18.896674198298427
2015-10-20,61.4419,30.049299999999995,18.176574198298425
2015-10-17,61.3587,29.966099999999997,18.093374198298427
2015-10-16,62.2433,30.850699999999996,18.977974198298426
2015-10-15,63.1248,31.7322,19.85947419829843
2015-10-14,62.2237,30.8311,18.95837419829843
2015-10-13,61.1535,29.7609,17.88817419829843
2015-10-10,61.2967,29.9041,18.03137419829843
2015-10-09,62.2942,30.901599999999995,19.028874198298425
2015-10-08,62.7061,31.313499999999998,19.440774198298428
2015-10-07,65.0962,33.703599999999994,21.830874198298424
2015-10-06,65.6248,34.23219999999999,22.35947419829842
2015-10-03,65.9414,34.5488,22.67607419829843
2015-10-02,65.0336,33.641000000000005,21.768274198298435
2015-10-01,65.7364,34.3438,22.47107419829843
2015-09-30,66.2367,34.8441,22.971374198298427
2015-09-29,65.547,34.154399999999995,22.281674198298425
2015-09-26,65.6727,34.280100000000004,22.407374198298434
2015-09-25,66.5151,35.1225,23.249774198298432
2015-09-24,66.041,34.648399999999995,22.775674198298425
2015-09-23,66.1747,34.7821,22.90937419829843
2015-09-22,66.1455,34.7529,22.880174198298427
2015-09-19,65.6445,34.25189999999999,22.379174198298422
